,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
93545,2021-05-24,2247,42.847737807,-90.61785715,Raccoon(s),,Grant,2021,County HighwayA
93549,2021-05-30,30,43.151178025,-88.61183444,Raccoon(s),,Jefferson,2021,State Highway016
93561,2021-06-05,2150,43.05638679,-88.42569482,Raccoon(s),,Waukesha,2021,Interstate094
93600,2021-07-02,2335,43.436264865,-88.84365114,Raccoon(s),,Dodge,2021,US Highway151
93704,2021-09-26,2057,43.370555418,-88.18076864,Raccoon(s),,Washington,2021,County HighwayP
93707,2021-09-07,2240,43.509695625,-89.57682653,Raccoon(s),,Columbia,2021,State Highway033
93961,2021-05-17,2139,43.39694535,-88.31881207,Raccoon(s),,Washington,2021,Interstate041
94128,2021-06-16,2300,43.957734627,-88.65312971,Raccoon(s),,Winnebago,2021,State Highway044
94184,2021-09-30,2130,42.710703078,-90.49719636,Raccoon(s),,Grant,2021,US Highway151
94697,2022-05-29,2345,42.562611617,-90.33467109,Raccoon(s),,Lafayette,2022,State Highway011
94911,2022-11-03,1928,42.963641875,-88.03578709,Raccoon(s),,Milwaukee,2022,Interstate041
95090,2022-03-15,618,43.102878803,-90.18750122,Raccoon(s),,Iowa,2022,State Highway130
95229,2022-07-02,115,43.746391116,-87.7610681,Raccoon(s),,Sheboygan,2022,Interstate043
95288,2022-08-02,430,43.492669188,-88.30006658,Raccoon(s),,Washington,2022,SUNSET DR - Washington
95301,2022-10-03,2044,43.227233752,-90.4483922,Raccoon(s),,Richland,2022,State Highway193
95543,2022-04-16,255,44.145035315,-90.99363544,Raccoon(s),,Jackson,2022,State Highway054
95588,2022-02-05,2243,42.870971887,-88.19871678,Raccoon(s),,Waukesha,2022,State Highway164
95669,2022-04-16,2118,43.328746495,-88.89221434,Raccoon(s),,Dodge,2022,State Highway016
95710,2022-04-23,245,43.052166648,-88.37998231,Raccoon(s),,Waukesha,2022,Interstate094
95752,2022-06-30,33,44.452212307,-89.98464412,Raccoon(s),,Wood,2022,State Highway073
95816,2022-09-11,2051,42.808552215,-88.67828432,Raccoon(s),,Walworth,2022,US Highway012
96060,2022-05-08,244,44.152313665,-90.99314538,Raccoon(s),,Jackson,2022,State Highway054
96246,2022-06-07,19,42.734238571,-88.1108512,Raccoon(s),,Racine,2022,State Highway075
96331,2022-10-21,615,43.674486206,-87.86641913,Raccoon(s),,Sheboygan,2022,County HighwayV
96355,2022-10-04,454,43.300691369,-89.54880167,Raccoon(s),,Columbia,2022,State Highway060
96366,2022-09-01,325,43.898844412,-91.12582197,Raccoon(s),,La Crosse,2022,WILLIAM RD - La Crosse
96381,2022-10-18,530,42.870840838,-90.42827006,Raccoon(s),,Grant,2022,NEW CALIFORNIA RD - Grant
96488,2022-10-22,1956,43.414851893,-89.18910588,Raccoon(s),,Columbia,2022,State Highway016
96519,2022-12-06,620,43.323064264,-88.10569021,Raccoon(s),,Washington,2022,State Highway060
97361,2022-07-26,2301,43.141200391,-88.49974059,Raccoon(s),,Waukesha,2022,LAKE RD - Waukesha
97649,2022-04-11,2130,42.974758592,-90.17788349,Raccoon(s),,Iowa,2022,US Highway018
97710,2022-04-07,2037,44.173004946,-87.54007553,Raccoon(s),,Manitowoc,2022,County HighwayO
97823,2022-07-09,355,44.089501034,-87.97765983,Raccoon(s),,Manitowoc,2022,County HighwayW
97921,2022-07-27,205,43.016565774,-88.85896196,Raccoon(s),,Jefferson,2022,County HighwayQ
98490,2022-10-19,2357,42.981719081,-88.77115709,Raccoon(s),,Jefferson,2022,County HighwayY
98659,2022-12-30,527,42.72170254,-87.78252739,Raccoon(s),,Racine,2022,MAIN ST - Racine
98851,2022-05-15,458,43.852444171,-88.81971728,Raccoon(s),,Fond du Lac,2022,State Highway044
98990,2022-09-06,2225,42.746750601,-90.33396081,Raccoon(s),,Lafayette,2022,US Highway151
99218,2022-12-02,600,43.188461352,-89.55638123,Raccoon(s),,Dane,2022,US Highway012
99338,2022-04-03,317,44.210942367,-88.38750548,Raccoon(s),,Calumet,2022,US Highway010
99919,2022-05-12,2341,43.825475296,-87.90097097,Raccoon(s),,Sheboygan,2022,County HighwayM
99958,2022-06-15,2205,43.181211657,-89.57835238,Raccoon(s),,Dane,2022,County HighwayP
100398,2022-04-10,420,43.740647247,-88.63879369,Raccoon(s),,Fond du Lac,2022,TOWNE RD - Fond du Lac
100493,2022-06-20,2335,43.717670281,-89.96990509,Raccoon(s),,Juneau,2022,US Highway012
100592,2022-10-04,600,43.557602416,-87.8263674,Raccoon(s),,Sheboygan,2022,County HighwayRR
100642,2022-10-27,2014,44.689744287,-87.51649716,Raccoon(s),,Door,2022,County HighwayJ
101101,2022-09-13,2211,43.197230754,-90.23564232,Raccoon(s),,Richland,2022,US Highway014
101389,2022-03-07,33,43.623212801,-88.30549455,Raccoon(s),,Fond du Lac,2022,County HighwayV
101418,2022-03-09,2120,43.049242968,-89.23839095,Raccoon(s),,Dane,2022,HOPE RD - Dane
101471,2022-05-20,210,43.384903041,-88.44968231,Raccoon(s),,Dodge,2022,County HighwayS
101525,2022-05-27,2230,42.732235169,-90.13025198,Raccoon(s),,Lafayette,2022,State Highway023
101658,2022-10-21,2033,45.786037821,-89.28417589,Raccoon(s),,Oneida,2022,County HighwayA
102068,2022-08-03,32,42.914775299,-90.4158027,Raccoon(s),,Iowa,2022,County HighwayX
102391,2022-02-02,2357,42.718923532,-90.05453251,Raccoon(s),,Lafayette,2022,GRAVEL RUN RD - Lafayette
102695,2022-10-20,511,42.612441282,-90.58860482,Raccoon(s),,Grant,2022,US Highway151
102704,2022-10-19,520,44.018986809,-88.78806435,Raccoon(s),,Winnebago,2022,County HighwayE
102705,2022-10-13,2352,44.796912347,-88.7338597,Raccoon(s),,Shawano,2022,State Highway029
103178,2022-09-13,1915,43.183617544,-88.22227675,Raccoon(s),,Waukesha,2022,NORTH RD - Waukesha
103287,2022-12-02,2015,42.87442499,-90.67152403,Raccoon(s),,Grant,2022,US Highway061
103406,2022-07-28,45,42.966861247,-90.37159962,Raccoon(s),,Iowa,2022,US Highway018
103526,2022-04-02,2055,43.571184454,-87.94129388,Raccoon(s),,Sheboygan,2022,State Highway057
103893,2022-12-31,118,45.881744449,-88.12967462,Raccoon(s),,Florence,2022,CARPENTER RD - Florence
103969,2022-02-02,2056,44.142746922,-88.2874673,Raccoon(s),,Calumet,2022,State Highway055
104036,2022-03-16,2120,43.850264621,-88.55026488,Raccoon(s),,Fond du Lac,2022,County HighwayN
104061,2022-03-29,1456,43.182941721,-87.91968883,Raccoon(s),,Milwaukee,2022,W AUTUMN PATH LN - Milwaukee
104630,2022-04-01,10,42.736659791,-90.18716001,Raccoon(s),,Lafayette,2022,County HighwayG
104634,2022-05-09,2155,43.724683096,-88.05086341,Raccoon(s),,Sheboygan,2022,State Highway067
104667,2022-06-22,2227,43.5072643,-88.36211813,Raccoon(s),,Washington,2022,MIDLAND DR - Washington
104766,2022-10-03,420,42.954935459,-90.64507568,Raccoon(s),,Grant,2022,US Highway061
105144,2022-05-24,55,44.152635466,-88.48631469,Raccoon(s),,Winnebago,2022,Interstate041
105195,2022-07-06,2205,43.559490014,-89.35876123,Raccoon(s),,Columbia,2022,State Highway033
105511,2022-07-21,256,44.944366372,-89.91798856,Raccoon(s),,Marathon,2022,State Highway029
105541,2022-07-15,2217,42.915720448,-90.13856866,Raccoon(s),,Iowa,2022,US Highway151
105645,2022-03-23,2130,42.973458622,-90.58594815,Raccoon(s),,Grant,2022,TORMEY RD - Grant
105792,2022-06-27,2145,43.796250859,-87.94187868,Raccoon(s),,Sheboygan,2022,State Highway057
105822,2022-06-03,2130,44.779326468,-87.49920089,Raccoon(s),,Door,2022,State Highway057
106225,2022-06-08,502,43.782243908,-88.24532629,Raccoon(s),,Fond du Lac,2022,State Highway023
106255,2022-05-08,229,44.328550404,-89.01186446,Raccoon(s),,Waupaca,2022,EAST GATE DR - Waupaca
106258,2022-04-26,305,43.0521216,-89.48703493,Raccoon(s),,Dane,2022,US Highway012
106298,2022-07-28,34,44.6843756,-89.71428889,Raccoon(s),,Portage,2022,State Highway034
106474,2022-10-31,2050,44.634541285,-89.98491053,Raccoon(s),,Wood,2022,County HighwayK
106510,2022-12-02,350,43.71613954,-87.94060758,Raccoon(s),,Sheboygan,2022,State Highway057
106609,2022-10-01,2250,44.313464213,-88.13325056,Raccoon(s),,Brown,2022,State Highway096
106765,2022-04-26,9999,43.871077797,-90.70006228,Raccoon(s),,Monroe,2022,State Highway071
106767,2022-04-27,445,42.799292158,-90.13053619,Raccoon(s),,Lafayette,2022,State Highway023
106842,2022-06-25,125,43.204881318,-90.38920737,Raccoon(s),,Richland,2022,State Highway060
107223,2022-01-17,2010,43.061423565,-88.22529828,Raccoon(s),,Waukesha,2022,State Highway164
107259,2022-03-26,2100,42.951566607,-90.42842467,Raccoon(s),,Iowa,2022,State Highway080
107340,2022-05-25,2159,43.0866321,-88.25114828,Raccoon(s),,Waukesha,2022,State Highway190
107380,2022-06-11,330,44.696508592,-90.6099181,Raccoon(s),,Clark,2022,State Highway073
107440,2022-09-03,2101,44.520612192,-89.4413808,Raccoon(s),,Portage,2022,US Highway010
107484,2022-10-18,2121,43.982168234,-88.68029439,Raccoon(s),,Winnebago,2022,State Highway091
107718,2022-02-09,313,43.196037734,-89.58088485,Raccoon(s),,Dane,2022,US Highway012
107888,2022-05-17,2105,43.833300053,-87.96798511,Raccoon(s),,Sheboygan,2022,County HighwayA
108013,2022-10-07,15,42.616647604,-88.45488049,Raccoon(s),,Walworth,2022,US Highway012
108015,2022-10-14,2245,44.111119534,-88.72811095,Raccoon(s),,Winnebago,2022,State Highway116
108230,2022-01-29,1852,43.237488981,-89.52156797,Raccoon(s),,Dane,2022,County HighwayP
108231,2022-02-02,2030,43.783280281,-88.3235483,Raccoon(s),,Fond du Lac,2022,State Highway023
108278,2022-03-01,2139,42.515586578,-90.08664841,Raccoon(s),,Lafayette,2022,County HighwayW
108485,2022-10-20,40,42.696062286,-88.40481601,Raccoon(s),,Walworth,2022,State Highway120
108904,2022-05-03,406,42.584771093,-89.82279992,Raccoon(s),,Green,2022,State Highway011
108952,2022-07-21,1045,43.30723392,-88.54951825,Raccoon(s),,Dodge,2022,County HighwayEE
109037,2022-09-29,320,43.703446241,-88.02822886,Raccoon(s),,Sheboygan,2022,County HighwayU
109239,2022-12-08,2300,43.189693659,-90.1382442,Raccoon(s),,Sauk,2022,US Highway014
109378,2022-05-23,245,43.72242094,-87.94072628,Raccoon(s),,Sheboygan,2022,State Highway057
109501,2022-08-23,2107,44.006751533,-91.28614113,Raccoon(s),,La Crosse,2022,US Highway053
110140,2022-09-27,2100,44.012303437,-87.83180152,Raccoon(s),,Manitowoc,2022,NAGEL RD - Manitowoc
110319,2022-04-03,327,43.549470271,-91.06823458,Raccoon(s),,Vernon,2022,State Highway056
110360,2022-01-27,1927,42.698802262,-90.12111095,Raccoon(s),,Lafayette,2022,State Highway023
110487,2022-06-29,207,42.582697837,-88.00736289,Raccoon(s),,Kenosha,2022,County HighwayK
110489,2022-05-07,2115,43.885373456,-91.1096837,Raccoon(s),,La Crosse,2022,Interstate090
110503,2022-06-09,144,42.839109683,-87.95228041,Raccoon(s),,Racine,2022,Interstate041
