,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
82437,2021-04-20,1815,44.008133067,-87.96903752,Turkey,,Manitowoc,2021,County HighwayC
82458,2021-05-05,725,45.162438846,-89.70431302,Turkey,,Lincoln,2021,County HighwayQ
82493,2021-05-15,1434,43.102353477,-88.38649057,Turkey,,Waukesha,2021,State Highway016
83009,2021-04-20,1130,45.805010497,-91.09199063,Turkey,,Sawyer,2021,State Highway070
83202,2021-09-29,1009,44.836250325,-90.07912036,Turkey,,Marathon,2021,State Highway097
83383,2021-09-13,1110,44.139520849,-89.25657131,Turkey,,Waushara,2021,State Highway022
83503,2021-06-01,1113,43.414888923,-88.59315113,Turkey,,Dodge,2021,County HighwayS
83525,2021-05-29,1853,43.194686382,-89.30267386,Turkey,,Dane,2021,State Highway019
83567,2021-04-04,1450,44.732820286,-91.36811047,Turkey,,Eau Claire,2021,Interstate094
83578,2021-04-19,1635,43.764634433,-87.81997937,Turkey,,Sheboygan,2021,State Highway032
83648,2021-10-20,1620,43.270476215,-88.34076498,Turkey,,Washington,2021,County HighwayK
83670,2021-04-04,1640,44.758215986,-88.05133415,Turkey,,Oconto,2021,US Highway041
83809,2021-11-10,1303,44.561387081,-87.88074462,Turkey,,Brown,2021,State Highway057
83911,2021-12-25,1135,44.583322098,-87.86924301,Turkey,,Brown,2021,State Highway057
84161,2021-04-16,1200,43.518167955,-88.11064207,Turkey,,Washington,2021,State Highway144
84263,2021-05-14,1821,45.17786985,-89.56575331,Turkey,,Lincoln,2021,State Highway064
84472,2021-03-11,1158,43.43687176,-88.81940084,Turkey,,Dodge,2021,County HighwayW
84508,2021-04-17,720,44.942049923,-92.44379689,Turkey,,St. Croix,2021,Interstate094
84585,2021-08-19,1249,44.41691514,-89.24789064,Turkey,,Portage,2021,US Highway010
84604,2021-05-02,1410,44.561893382,-88.44796949,Turkey,,Outagamie,2021,State Highway047
84972,2021-04-12,931,44.870086907,-89.5818425,Turkey,,Marathon,2021,County HighwayX
85023,2021-05-10,1006,45.193834686,-92.43690563,Turkey,,St. Croix,2021,County HighwayT
85047,2021-02-26,920,43.936038366,-88.94659206,Turkey,,Green Lake,2021,State Highway049
85230,2021-05-02,1600,43.324757549,-88.29291153,Turkey,,Washington,2021,State Highway060
85555,2021-05-06,1237,43.118374693,-89.4528536,Turkey,,Dane,2021,County HighwayM
85574,2021-04-22,1303,44.636544079,-88.04501265,Turkey,,Brown,2021,US Highway041
85956,2021-12-18,1415,43.200349506,-88.96811938,Turkey,,Dodge,2021,State Highway019
86047,2021-02-19,1330,42.890535281,-89.77968556,Turkey,,Dane,2021,County HighwayH
86057,2021-05-22,1630,45.099235469,-91.26729654,Turkey,,Chippewa,2021,200TH ST - Chippewa
86067,2021-05-15,1228,44.57443123,-88.16637036,Turkey,,Brown,2021,State Highway029
86106,2021-05-26,1003,43.608880529,-90.88708062,Turkey,,Vernon,2021,US Highway014
86156,2021-04-22,1900,43.783167557,-89.48361203,Turkey,,Marquette,2021,Interstate039
86579,2021-04-28,1850,44.225395323,-87.83508536,Turkey,,Manitowoc,2021,County HighwayK
86611,2021-04-28,1842,43.72285328,-89.47996508,Turkey,,Marquette,2021,Interstate039
86643,2021-03-25,1254,43.813105636,-89.27650819,Turkey,,Marquette,2021,17TH DR - Marquette
86650,2021-06-25,1920,42.520291424,-88.09896339,Turkey,,Kenosha,2021,State Highway083
86682,2021-05-02,1129,43.683054335,-89.8395829,Turkey,,Juneau,2021,Interstate090
86689,2021-04-06,1000,43.176971893,-88.02435167,Turkey,,Milwaukee,2021,N 91ST ST - Milwaukee
87093,2021-04-05,1552,43.317178105,-88.04433405,Turkey,,Ozaukee,2021,County HighwayY
87114,2021-05-05,700,44.624205827,-87.54625596,Turkey,,Kewaunee,2021,BLACK ASH RD - Kewaunee
87123,2021-05-27,750,42.954306597,-89.46631615,Turkey,,Dane,2021,County HighwayM
87324,2021-05-18,1331,43.688121081,-89.03122846,Turkey,,Green Lake,2021,State Highway073
87663,2021-06-02,944,43.79553741,-88.17099884,Turkey,,Fond du Lac,2021,County HighwayG
87714,2021-05-02,1453,44.871698696,-89.64525902,Turkey,,Marathon,2021,Interstate039
88276,2021-03-22,1215,44.903053179,-92.65616958,Turkey,,St. Croix,2021,State Highway035
88708,2021-05-22,1605,43.072943211,-88.25157702,Turkey,,Waukesha,2021,State Highway016
89149,2021-05-15,1005,44.6997252,-87.71037813,Turkey,,Door,2021,State Highway057
89156,2021-05-23,925,43.666037095,-89.81620839,Turkey,,Juneau,2021,Interstate090
89234,2021-04-24,1321,44.279118958,-88.6374357,Turkey,,Outagamie,2021,County HighwayM
89315,2021-04-08,830,44.963438662,-92.64589213,Turkey,,St. Croix,2021,Interstate094
89374,2021-02-27,1240,42.695871516,-90.12089956,Turkey,,Lafayette,2021,State Highway023
89753,2021-03-29,930,44.259908062,-91.25880091,Turkey,,Trempealeau,2021,County HighwayI
89782,2021-05-02,1410,43.211701532,-90.46133813,Turkey,,Richland,2021,State Highway060
89812,2021-04-06,1146,44.502713425,-89.40404887,Turkey,,Portage,2021,US Highway010
90212,2021-04-07,1039,43.445606946,-88.3532755,Turkey,,Washington,2021,Interstate041
90379,2021-04-28,1140,43.10930756,-89.07673817,Turkey,,Dane,2021,Interstate094
90417,2021-04-03,847,43.972210578,-88.82418316,Turkey,,Winnebago,2021,State Highway091
90488,2021-05-12,144,43.73846596,-89.92980101,Turkey,,Juneau,2021,Interstate090
90618,2021-04-30,809,43.250928514,-88.21183801,Turkey,,Washington,2021,State Highway167
90902,2021-05-01,1057,44.862261302,-91.67592324,Turkey,,Dunn,2021,Interstate094
90908,2021-04-17,730,45.12301105,-92.62537255,Turkey,,St. Croix,2021,State Highway064
90965,2021-05-26,1854,44.057359902,-91.11483074,Turkey,,La Crosse,2021,County HighwayQ
91348,2021-04-19,801,44.986709331,-89.38463325,Turkey,,Marathon,2021,County HighwayZ
91365,2021-04-12,613,44.844604474,-89.64533619,Turkey,,Marathon,2021,Interstate039
91386,2021-05-13,1723,43.342642002,-88.64238222,Turkey,,Dodge,2021,State Highway060
91445,2021-04-08,1015,45.084741263,-92.74370819,Turkey,,St. Croix,2021,State Highway035
91471,2021-02-22,1626,44.7599794,-88.55671128,Turkey,,Shawano,2021,State Highway029
91887,2021-04-23,1335,44.761500728,-88.62888537,Turkey,,Shawano,2021,ROSE BROOK RD - Shawano
92011,2021-05-06,916,43.90083972,-87.98016342,Turkey,,Manitowoc,2021,State Highway032
92026,2021-04-20,1700,44.945494815,-90.22653689,Turkey,,Marathon,2021,State Highway029
92449,2021-04-29,858,44.287200232,-88.34615166,Turkey,,Outagamie,2021,County HighwayOO
93041,2021-04-30,1620,44.131202474,-89.2528481,Turkey,,Waushara,2021,State Highway022
93143,2021-04-22,800,43.972542768,-88.62492439,Turkey,,Winnebago,2021,State Highway044
93144,2021-04-23,1621,44.937481687,-91.1307382,Turkey,,Chippewa,2021,State Highway029
93184,2021-10-07,1638,44.096059619,-88.50434668,Turkey,,Winnebago,2021,County HighwayA
93512,2021-04-04,1245,43.451564552,-88.75354949,Turkey,,Dodge,2021,County HighwayA
93535,2021-05-05,1137,44.941769956,-92.49449957,Turkey,,St. Croix,2021,Interstate094
93557,2021-04-23,1755,45.101624679,-91.38887608,Turkey,,Chippewa,2021,State Highway124
93632,2021-04-12,844,43.751662778,-87.7957963,Turkey,,Sheboygan,2021,State Highway023
93672,2021-04-11,1329,43.856603495,-87.84871419,Turkey,,Sheboygan,2021,State Highway032
93686,2021-04-03,607,43.461803394,-88.70251593,Turkey,,Dodge,2021,State Highway026
94033,2021-03-23,948,42.881006693,-89.55547012,Turkey,,Dane,2021,County HighwayPB
94068,2021-04-17,1548,44.832198289,-89.65607952,Turkey,,Marathon,2021,Interstate039
94078,2021-03-25,1817,44.923550818,-92.67650336,Turkey,,St. Croix,2021,State Highway035
94116,2021-04-20,956,44.937811324,-92.33255178,Turkey,,St. Croix,2021,Interstate094
94172,2021-05-08,912,44.057586328,-87.74530873,Turkey,,Manitowoc,2021,State Highway042
94190,2021-04-24,811,43.306798993,-89.04821291,Turkey,,Columbia,2021,US Highway151
94557,2022-03-15,1225,42.582775548,-88.50216892,Turkey,,Walworth,2022,State Highway050
94725,2022-08-08,1830,42.678572454,-88.5177687,Turkey,,Walworth,2022,Interstate043
94736,2022-03-27,1421,43.270485932,-88.15844409,Turkey,,Washington,2022,State Highway145
95002,2022-05-04,1245,43.439111903,-88.20929935,Turkey,,Washington,2022,US Highway045
95008,2022-01-03,1710,44.937481574,-92.34582419,Turkey,,St. Croix,2022,Interstate094
95156,2022-05-28,1944,44.257533772,-89.1810442,Turkey,,Waupaca,2022,CRYSTAL LAKE RD - Waupaca
95540,2022-04-09,755,42.894057533,-90.15594781,Turkey,,Iowa,2022,US Highway151
95611,2022-04-01,1527,43.545882041,-89.49403243,Turkey,,Columbia,2022,Interstate039
95721,2022-05-24,726,44.218520052,-88.51487938,Turkey,,Winnebago,2022,US Highway010
95767,2022-06-30,1245,44.557015969,-91.17469759,Turkey,,Trempealeau,2022,Interstate094
95842,2022-09-09,745,43.273684038,-87.92432145,Turkey,,Ozaukee,2022,County HighwayW
96172,2022-04-19,1320,43.570276205,-90.13271925,Turkey,,Sauk,2022,State Highway058
96177,2022-04-24,841,44.218252252,-88.5335162,Turkey,,Winnebago,2022,US Highway010
96232,2022-05-14,1400,44.140163116,-90.31129482,Turkey,,Juneau,2022,State Highway173
96305,2022-08-17,1458,45.150972938,-89.70207719,Turkey,,Lincoln,2022,County HighwayQ
96549,2022-05-11,850,44.555941334,-88.11907763,Turkey,,Brown,2022,State Highway029
96557,2022-06-05,715,44.621259504,-87.82321088,Turkey,,Brown,2022,State Highway057
96577,2022-05-19,649,44.402296332,-87.88578088,Turkey,,Brown,2022,Interstate043
96721,2022-05-02,1910,42.678335703,-89.70023172,Turkey,,Green,2022,County HighwayJ
96814,2022-08-07,1820,45.154524375,-91.52171167,Turkey,,Chippewa,2022,US Highway053
97034,2022-10-27,1553,43.741328234,-88.00111514,Turkey,,Sheboygan,2022,COUNTRY AIRE RD - Sheboygan
97121,2022-04-13,1604,44.014523613,-88.96073009,Turkey,,Waushara,2022,State Highway049
97215,2022-03-27,1412,42.508935657,-88.31671434,Turkey,,Walworth,2022,US Highway012
97227,2022-02-27,1613,43.134004194,-89.51648537,Turkey,,Dane,2022,US Highway012
97287,2022-05-16,1727,44.308439445,-89.52320184,Turkey,,Portage,2022,Interstate039
97681,2022-02-04,1440,45.057723257,-88.04703585,Turkey,,Marinette,2022,US Highway141
97720,2022-03-19,1725,43.723498584,-89.90332712,Turkey,,Juneau,2022,Interstate090
97767,2022-05-06,957,44.064770452,-90.88959259,Turkey,,Monroe,2022,State Highway071
97800,2022-05-04,1501,43.976305825,-87.73452285,Turkey,,Manitowoc,2022,Interstate043
98085,2022-10-23,1639,45.808797175,-92.16160234,Turkey,,Burnett,2022,State Highway070
98254,2022-03-28,1814,43.737470827,-88.51614754,Turkey,,Fond du Lac,2022,US Highway151
98274,2022-04-30,1557,44.87828976,-92.62268918,Turkey,,St. Croix,2022,State Highway065
98286,2022-06-09,602,43.724045347,-88.0964234,Turkey,,Sheboygan,2022,State Highway067
98321,2022-05-12,1405,44.713864949,-89.45577607,Turkey,,Marathon,2022,County HighwayC
98383,2022-06-26,1106,45.172908193,-87.99603391,Turkey,,Marinette,2022,US Highway141
98449,2022-04-04,1138,45.169984115,-87.17109656,Turkey,,Door,2022,State Highway042
98455,2022-10-13,1538,44.608956213,-90.57349083,Turkey,,Clark,2022,State Highway073
98773,2022-04-03,1939,44.003195156,-87.7250136,Turkey,,Manitowoc,2022,Interstate043
98820,2022-05-19,827,43.090829276,-88.31476489,Turkey,,Waukesha,2022,County HighwayKE
98867,2022-05-03,907,43.864737522,-90.68186114,Turkey,,Monroe,2022,State Highway071
98872,2022-05-09,1343,42.906279482,-88.34534165,Turkey,,Waukesha,2022,State Highway083
99197,2022-03-16,1730,43.70148295,-91.03434299,Turkey,,Vernon,2022,US Highway014
99399,2022-04-25,705,43.45790156,-88.66079207,Turkey,,Dodge,2022,County HighwayE
99752,2022-10-21,846,44.886618493,-88.06485477,Turkey,,Oconto,2022,State Highway022
99837,2022-04-16,1858,43.051691754,-88.37640859,Turkey,,Waukesha,2022,Interstate094
99880,2022-05-29,949,42.620963652,-88.67335052,Turkey,,Walworth,2022,Interstate043
99882,2022-06-04,1813,43.779175822,-88.02773624,Turkey,,Sheboygan,2022,County HighwayP
99904,2022-04-27,1158,43.109053887,-88.32504825,Turkey,,Waukesha,2022,State Highway016
100386,2022-04-17,1100,42.923977437,-88.8765069,Turkey,,Jefferson,2022,State Highway026
100446,2022-04-21,630,42.877583588,-90.21304844,Turkey,,Iowa,2022,State Highway039
100449,2022-04-26,1830,44.251481436,-87.70851407,Turkey,,Manitowoc,2022,County HighwayQ
100485,2022-06-26,1730,44.325591181,-88.31276166,Turkey,,Outagamie,2022,County HighwayN
100689,2022-11-23,1515,44.019902075,-87.71108907,Turkey,,Manitowoc,2022,Interstate043
100772,2022-04-22,655,46.545859174,-90.90675241,Turkey,,Ashland,2022,State Highway112
100899,2022-04-04,1638,43.186429654,-88.1824963,Turkey,,Waukesha,2022,County HighwayV
100928,2022-04-17,1740,43.616755447,-88.549677,Turkey,,Dodge,2022,State Highway049
100929,2022-04-27,1734,42.618145113,-88.23591196,Turkey,,Racine,2022,State Highway083
101001,2022-05-23,1626,43.88069748,-87.82601243,Turkey,,Sheboygan,2022,State Highway042
101004,2022-05-15,1152,44.298502979,-88.39549719,Turkey,,Outagamie,2022,Interstate041
101328,2022-04-30,1713,43.365331575,-88.19272252,Turkey,,Washington,2022,US Highway045
101429,2022-03-21,930,44.155873355,-89.31564171,Turkey,,Waushara,2022,County HighwayO
101435,2022-04-06,725,43.386082106,-88.24076345,Turkey,,Washington,2022,County HighwayZ
101477,2022-04-21,1130,42.601889834,-89.68330452,Turkey,,Green,2022,State Highway011
101479,2022-04-27,1735,42.907907612,-89.70353987,Turkey,,Dane,2022,County HighwayG
101486,2022-05-04,1238,44.473822896,-91.10038442,Turkey,,Jackson,2022,Interstate094
101543,2022-07-10,1845,44.12974728,-89.5326841,Turkey,,Waushara,2022,Interstate039
101547,2022-06-26,1455,44.670749029,-92.64526217,Turkey,,Pierce,2022,State Highway035
101803,2022-04-04,1146,44.72038167,-89.69993604,Turkey,,Marathon,2022,State Highway034
102461,2022-04-18,1447,44.405388108,-89.87137248,Turkey,,Wood,2022,State Highway073
102469,2022-03-27,857,42.75988168,-88.43353138,Turkey,,Walworth,2022,Interstate043
102542,2022-05-07,1225,42.803477533,-88.3757845,Turkey,,Walworth,2022,Interstate043
102544,2022-04-23,600,43.031041328,-88.37644675,Turkey,,Waukesha,2022,State Highway083
102554,2022-05-13,1120,43.244084008,-88.18115578,Turkey,,Washington,2022,Interstate041
103055,2022-04-23,1901,42.615118292,-88.43755778,Turkey,,Walworth,2022,US Highway012
103382,2022-04-24,907,44.889550494,-89.47674285,Turkey,,Marathon,2022,State Highway029
103507,2022-03-05,820,43.594340312,-89.46964801,Turkey,,Columbia,2022,Interstate039
103550,2022-06-03,1759,44.905730999,-91.46525096,Turkey,,Chippewa,2022,County HighwayX
103567,2022-05-15,1200,43.807810885,-87.76808855,Turkey,,Sheboygan,2022,Interstate043
103580,2022-05-20,1220,44.533448233,-90.00804817,Turkey,,Wood,2022,State Highway186
104005,2022-01-10,1130,45.3016403,-90.27183532,Turkey,,Taylor,2022,State Highway102
104006,2022-01-18,1046,44.443498084,-87.66061335,Turkey,,Kewaunee,2022,State Highway029
104040,2022-04-11,915,42.927966866,-88.87628958,Turkey,,Jefferson,2022,State Highway026
104048,2022-04-01,1814,43.356239428,-89.00695347,Turkey,,Dodge,2022,US Highway151
104570,2022-03-05,1400,42.752998262,-88.59700591,Turkey,,Walworth,2022,County HighwayH
104665,2022-05-03,1757,44.039016183,-88.70638977,Turkey,,Winnebago,2022,State Highway021
104804,2022-10-07,1750,43.674630346,-87.95514567,Turkey,,Sheboygan,2022,State Highway028
105145,2022-05-08,814,43.676093252,-87.82044761,Turkey,,Sheboygan,2022,State Highway032
105174,2022-05-12,1700,44.091144994,-88.60711376,Turkey,,Winnebago,2022,US Highway045
105179,2022-04-23,1825,44.55738351,-91.17517608,Turkey,,Trempealeau,2022,Interstate094
105640,2022-04-11,1125,44.940741884,-90.59870645,Turkey,,Clark,2022,State Highway029
105691,2022-04-23,1703,43.035406302,-89.43581246,Turkey,,Dane,2022,US Highway012
105692,2022-05-23,715,44.954938416,-92.55045861,Turkey,,St. Croix,2022,Interstate094
105723,2022-05-29,1519,44.69984194,-89.74274778,Turkey,,Marathon,2022,County HighwayC
106207,2022-03-21,1546,43.550949531,-88.4433409,Turkey,,Dodge,2022,State Highway067
106790,2022-05-01,1503,43.978289874,-90.46124507,Turkey,,Monroe,2022,Interstate090
106797,2022-06-09,1205,42.786121473,-88.38766219,Turkey,,Walworth,2022,Interstate043
106862,2022-07-09,1920,44.617417636,-87.47445422,Turkey,,Kewaunee,2022,County HighwayS
106897,2022-08-03,649,43.052576917,-88.38353651,Turkey,,Waukesha,2022,Interstate094
107171,2022-05-23,1124,44.944141561,-89.79640766,Turkey,,Marathon,2022,State Highway029
107179,2022-12-07,830,44.269967434,-88.10990786,Turkey,,Brown,2022,State Highway032
107244,2022-04-11,1915,43.622235191,-90.12412308,Turkey,,Sauk,2022,State Highway058
107261,2022-04-04,758,43.583764665,-89.95475129,Turkey,,Sauk,2022,County HighwayH
107282,2022-04-06,1009,43.164801708,-88.64613543,Turkey,,Jefferson,2022,State Highway016
107297,2022-05-01,1645,44.920114095,-92.11601825,Turkey,,Dunn,2022,County HighwayQ
107413,2022-07-25,1536,43.077113149,-88.12576055,Turkey,,Waukesha,2022,CALHOUN RD - Waukesha
107834,2022-05-16,1300,44.357713869,-90.95626689,Turkey,,Jackson,2022,Interstate094
107839,2022-05-18,1600,43.154788484,-89.59394259,Turkey,,Dane,2022,County HighwayP
107873,2022-04-23,1838,44.678382634,-87.72960206,Turkey,,Door,2022,County HighwayDK
108036,2022-10-11,1526,44.241334077,-88.15661249,Turkey,,Calumet,2022,MANCAL RD N - Calumet
108184,2022-11-25,937,43.238366618,-89.14958587,Turkey,,Dane,2022,US Highway151
108338,2022-05-03,1522,45.187749255,-90.43322101,Turkey,,Taylor,2022,County HighwayE
108342,2022-04-14,1026,43.942132073,-91.06177907,Turkey,,La Crosse,2022,State Highway108
108368,2022-05-07,1555,44.487269618,-87.53276811,Turkey,,Kewaunee,2022,County HighwayFF
108369,2022-04-05,1810,43.17454941,-89.08467706,Turkey,,Dane,2022,State Highway019
108444,2022-08-14,703,45.3052328,-88.13140507,Turkey,,Marinette,2022,KOTTKE RD - Marinette
108766,2022-04-26,1105,43.371817961,-88.19387168,Turkey,,Washington,2022,US Highway045
108806,2022-02-13,1541,43.055780024,-90.7726973,Turkey,,Grant,2022,County HighwayT
108830,2022-04-13,1705,43.112101733,-88.22490329,Turkey,,Waukesha,2022,County HighwayK
108835,2022-04-11,1758,43.679433123,-88.44175281,Turkey,,Fond du Lac,2022,Interstate041
108905,2022-04-28,952,43.453085022,-88.36038202,Turkey,,Washington,2022,Interstate041
109366,2022-03-23,1644,43.939738387,-90.63257369,Turkey,,Monroe,2022,Interstate090
109371,2022-04-18,1943,43.057397419,-89.30945248,Turkey,,Dane,2022,US Highway051
109379,2022-05-20,622,43.048717428,-88.28427028,Turkey,,Waukesha,2022,Interstate094
109385,2022-05-02,1850,43.532007198,-89.49070136,Turkey,,Columbia,2022,Interstate039
109411,2022-04-20,650,45.48614276,-87.98659555,Turkey,,Marinette,2022,US Highway141
109470,2022-06-18,1119,43.060906789,-89.46771414,Turkey,,Dane,2022,MINERAL POINT RD - Dane
109879,2022-03-25,830,44.006790024,-90.85716602,Turkey,,Monroe,2022,State Highway027
109928,2022-05-14,535,45.114262564,-92.6294198,Turkey,,St. Croix,2022,85TH ST - St. Croix
109977,2022-05-22,1351,42.857246172,-88.69819187,Turkey,,Jefferson,2022,State Highway059
109978,2022-04-21,1030,44.471536524,-91.10113147,Turkey,,Jackson,2022,Interstate094
110403,2022-04-05,1112,42.904318149,-88.2413618,Turkey,,Waukesha,2022,Interstate043
110462,2022-04-23,1903,44.886551044,-91.87660223,Turkey,,Dunn,2022,US Highway012
110486,2022-07-12,1854,43.557248251,-88.56110935,Turkey,,Dodge,2022,County HighwayY
110625,2022-10-15,1435,43.277153938,-88.51831538,Turkey,,Dodge,2022,State Highway067
111002,2022-05-30,1510,43.562332576,-89.50958882,Turkey,,Columbia,2022,State Highway016
111338,2022-04-06,1205,44.276412449,-87.7722239,Turkey,,Manitowoc,2022,State Highway147
